STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,CLINTON_VOTES,CLINTON_%,VOTE_DIFF,PER_DIFF
KENTUCKY,FULTON,21,075,1340,0.464,774,0.325,-566,-0.139
KENTUCKY,GALLATIN,21,077,1188,0.387,749,0.224,-439,-0.163
KENTUCKY,GARRARD,21,079,1841,0.277,1453,0.191,-388,-0.086
KENTUCKY,GRANT,21,081,2818,0.319,1910,0.200,-908,-0.119
KENTUCKY,GRAVES,21,083,6206,0.382,3308,0.199,-2898,-0.183
KENTUCKY,GRAYSON,21,085,2905,0.286,1959,0.185,-946,-0.101
KENTUCKY,GREEN,21,087,1312,0.252,832,0.156,-480,-0.096
KENTUCKY,GREENUP,21,089,7630,0.464,4146,0.255,-3484,-0.209
KENTUCKY,HANCOCK,21,091,1709,0.424,1244,0.290,-465,-0.134
KENTUCKY,HARDIN,21,093,11507,0.316,13944,0.323,2437,0.007
KENTUCKY,HARLAN,21,095,4332,0.391,1372,0.128,-2960,-0.263
KENTUCKY,HARRISON,21,097,2807,0.363,2031,0.261,-776,-0.102
KENTUCKY,HART,21,099,2470,0.364,1730,0.238,-740,-0.126
KENTUCKY,HENDERSON,21,101,8101,0.433,6707,0.340,-1394,-0.093
KENTUCKY,HENRY,21,103,2366,0.364,1828,0.256,-538,-0.108
KENTUCKY,HICKMAN,21,105,926,0.395,449,0.208,-477,-0.187
KENTUCKY,HOPKINS,21,107,6420,0.341,4310,0.212,-2110,-0.129
KENTUCKY,JACKSON,21,109,769,0.149,482,0.088,-287,-0.061
KENTUCKY,JEFFERSON,21,111,170158,0.504,190836,0.540,20678,0.036
KENTUCKY,JESSAMINE,21,113,5476,0.295,6144,0.263,668,-0.032
KENTUCKY,JOHNSON,21,115,3288,0.353,1250,0.131,-2038,-0.222
KENTUCKY,KENTON,21,117,22834,0.340,24214,0.336,1380,-0.004
KENTUCKY,KNOTT,21,119,4685,0.634,1245,0.216,-3440,-0.418
KENTUCKY,KNOX,21,121,3822,0.318,1761,0.147,-2061,-0.171
KENTUCKY,LARUE,21,123,1823,0.305,1278,0.201,-545,-0.104
KENTUCKY,LAUREL,21,125,5297,0.238,3440,0.139,-1857,-0.099
KENTUCKY,LAWRENCE,21,127,2705,0.415,1045,0.173,-1660,-0.242
KENTUCKY,LEE,21,129,878,0.301,444,0.166,-434,-0.135
KENTUCKY,LESLIE,21,131,1266,0.255,400,0.089,-866,-0.166
KENTUCKY,LETCHER,21,133,4192,0.462,1542,0.169,-2650,-0.293
KENTUCKY,LEWIS,21,135,1667,0.304,785,0.148,-882,-0.156
KENTUCKY,LINCOLN,21,137,2796,0.315,1865,0.195,-931,-0.120
KENTUCKY,LIVINGSTON,21,139,2007,0.426,887,0.191,-1120,-0.235
KENTUCKY,LOGAN,21,141,3768,0.354,2755,0.253,-1013,-0.101
KENTUCKY,LYON,21,143,1769,0.451,1045,0.264,-724,-0.187
KENTUCKY,MCCRACKEN,21,145,11361,0.381,9134,0.292,-2227,-0.089
KENTUCKY,MCCREARY,21,147,1530,0.269,664,0.115,-866,-0.154
KENTUCKY,MCLEAN,21,149,1823,0.411,988,0.216,-835,-0.195
KENTUCKY,MADISON,21,151,11525,0.375,11793,0.316,268,-0.059
KENTUCKY,MAGOFFIN,21,153,2843,0.497,1172,0.229,-1671,-0.268
KENTUCKY,MARION,21,155,3399,0.462,2679,0.330,-720,-0.132
KENTUCKY,MARSHALL,21,157,6383,0.411,3672,0.220,-2711,-0.191
KENTUCKY,MARTIN,21,159,1504,0.331,363,0.092,-1141,-0.239
KENTUCKY,MASON,21,161,2644,0.373,1970,0.273,-674,-0.100
KENTUCKY,MEADE,21,163,3724,0.340,3026,0.247,-698,-0.093
KENTUCKY,MENIFEE,21,165,1284,0.508,700,0.252,-584,-0.256
KENTUCKY,MERCER,21,167,3224,0.321,2395,0.226,-829,-0.095
KENTUCKY,METCALFE,21,169,1472,0.354,976,0.211,-496,-0.143
KENTUCKY,MONROE,21,171,1158,0.198,601,0.120,-557,-0.078
KENTUCKY,MONTGOMERY,21,173,4506,0.440,3158,0.276,-1348,-0.164
KENTUCKY,MORGAN,21,175,2532,0.480,1006,0.211,-1526,-0.269
KENTUCKY,MUHLENBERG,21,177,6636,0.492,3272,0.251,-3364,-0.241
KENTUCKY,NELSON,21,179,6524,0.387,6434,0.309,-90,-0.078
KENTUCKY,NICHOLAS,21,181,1332,0.435,787,0.277,-545,-0.158
KENTUCKY,OHIO,21,183,3627,0.362,2080,0.200,-1547,-0.162
KENTUCKY,OLDHAM,21,185,8080,0.298,10268,0.313,2188,0.015
KENTUCKY,OWEN,21,187,1615,0.341,1062,0.212,-553,-0.129
KENTUCKY,OWSLEY,21,189,430,0.215,256,0.146,-174,-0.069
KENTUCKY,PENDLETON,21,191,1940,0.322,1164,0.194,-776,-0.128
KENTUCKY,PERRY,21,193,5400,0.463,2136,0.202,-3264,-0.261
KENTUCKY,PIKE,21,195,14002,0.523,4280,0.174,-9722,-0.349
KENTUCKY,POWELL,21,197,2249,0.453,1272,0.257,-977,-0.196
KENTUCKY,PULASKI,21,199,5829,0.228,4208,0.150,-1621,-0.078
KENTUCKY,ROBERTSON,21,201,413,0.379,222,0.219,-191,-0.160
KENTUCKY,ROCKCASTLE,21,203,1320,0.214,915,0.137,-405,-0.077
KENTUCKY,ROWAN,21,205,4556,0.523,3295,0.372,-1261,-0.151
KENTUCKY,RUSSELL,21,207,1772,0.227,1093,0.134,-679,-0.093
KENTUCKY,SCOTT,21,209,6325,0.371,7715,0.319,1390,-0.052
KENTUCKY,SHELBY,21,211,5277,0.323,6276,0.305,999,-0.018
KENTUCKY,SIMPSON,21,213,2730,0.388,2144,0.285,-586,-0.103
KENTUCKY,SPENCER,21,215,1970,0.289,1921,0.202,-49,-0.087
KENTUCKY,TAYLOR,21,217,2979,0.289,2553,0.226,-426,-0.063
KENTUCKY,TODD,21,219,1491,0.314,1042,0.218,-449,-0.096
KENTUCKY,TRIGG,21,221,2046,0.335,1587,0.235,-459,-0.100
KENTUCKY,TRIMBLE,21,223,1428,0.377,879,0.231,-549,-0.146
KENTUCKY,UNION,21,225,2398,0.401,1331,0.214,-1067,-0.187
KENTUCKY,WARREN,21,227,14326,0.361,16966,0.350,2640,-0.011
KENTUCKY,WASHINGTON,21,229,1724,0.329,1420,0.252,-304,-0.077
KENTUCKY,WAYNE,21,231,2616,0.340,1431,0.179,-1185,-0.161
KENTUCKY,WEBSTER,21,233,2304,0.415,1240,0.214,-1064,-0.201
KENTUCKY,WHITLEY,21,235,3985,0.292,2067,0.150,-1918,-0.142
KENTUCKY,WOLFE,21,237,1744,0.553,753,0.286,-991,-0.267
KENTUCKY,WOODFORD,21,239,4480,0.389,4958,0.366,478,-0.023
LOUISIANA,ACADIA,21,001,8937,0.354,1323,0.161,-7614,-0.193
LOUISIANA,ALLEN,22,003,3791,0.415,2106,0.228,-1685,-0.187
LOUISIANA,ASCENSION,22,005,13952,0.357,16476,0.301,2524,-0.056
LOUISIANA,ASSUMPTION,22,007,5585,0.520,3931,0.361,-1654,-0.159
LOUISIANA,AVOYELLES,22,009,6976,0.449,5035,0.304,-1941,-0.145
LOUISIANA,BEAUREGARD,22,011,3666,0.276,2393,0.159,-1273,-0.117
LOUISIANA,BIENVILLE,22,013,3221,0.469,3129,0.447,-92,-0.022
LOUISIANA,BOSSIER,22,015,12116,0.286,12641,0.254,525,-0.032
LOUISIANA,CADDO,22,017,51502,0.485,53483,0.505,1981,0.020
LOUISIANA,CALCASIEU,22,019,32844,0.412,26296,0.314,-6548,-0.098
LOUISIANA,CALDWELL,22,021,1384,0.291,788,0.168,-596,-0.123
LOUISIANA,CAMERON,22,023,1367,0.295,323,0.087,-1044,-0.208
LOUISIANA,CATAHOULA,22,025,1673,0.338,1322,0.272,-351,-0.066
LOUISIANA,CLAIBORNE,22,027,2854,0.430,2717,0.423,-137,-0.008
LOUISIANA,CONCORDIA,22,029,3446,0.384,3272,0.369,-174,-0.015
LOUISIANA,DESOTO,22,031,5026,0.443,5165,0.383,139,-0.060
LOUISIANA,EBR,22,033,82171,0.448,102828,0.523,20657,0.075
LOUISIANA,EASTCARROLL,22,035,1980,0.583,1838,0.625,-142,0.042
LOUISIANA,EASTFELICIANA,22,037,4091,0.445,4235,0.422,144,-0.023
LOUISIANA,EVANGELINE,22,039,5756,0.399,4208,0.283,-1548,-0.116
LOUISIANA,FRANKLIN,22,041,2828,0.311,2506,0.274,-322,-0.037
LOUISIANA,GRANT,22,043,1976,0.247,1181,0.134,-795,-0.113
LOUISIANA,IBERIA,22,045,12423,0.385,10698,0.330,-1725,-0.055
LOUISIANA,IBERVILLE,22,047,8063,0.543,8324,0.519,261,-0.024
LOUISIANA,JACKSON,22,049,2523,0.330,2139,0.287,-384,-0.043
LOUISIANA,JEFFERSON,22,051,71936,0.376,73670,0.406,1734,0.030
LOUISIANA,JEFFERSONDAVIS,22,053,4845,0.369,3080,0.216,-1765,-0.153
LOUISIANA,LASALLE,22,059,1154,0.185,605,0.092,-549,-0.093
LOUISIANA,LAFAYETTE,22,055,31205,0.347,32726,0.310,1521,-0.037
LOUISIANA,LAFOURCHE,22,057,14417,0.381,8423,0.202,-5994,-0.179
LOUISIANA,LINCOLN,22,061,7242,0.398,7107,0.381,-135,-0.017
LOUISIANA,LIVINGSTON,22,063,9888,0.224,6950,0.120,-2938,-0.104
LOUISIANA,MADISON,22,065,2334,0.500,2744,0.580,410,0.080
LOUISIANA,MOREHOUSE,22,067,5331,0.411,5155,0.435,-176,0.024
LOUISIANA,NATCHITOCHES,22,069,7396,0.436,7144,0.430,-252,-0.006
LOUISIANA,ORLEANES,22,071,151686,0.774,133996,0.808,-17690,0.034
LOUISIANA,OUACHITA,22,073,22011,0.342,24428,0.359,2417,0.017
LOUISIANA,PLAQUEMINES,22,075,4181,0.344,3347,0.317,-834,-0.027
LOUISIANA,POINTECOUPEE,22,077,5712,0.507,4764,0.405,-948,-0.102
LOUISIANA,RAPIDES,22,079,18904,0.349,18322,0.322,-582,-0.027
LOUISIANA,REDRIVER,22,081,2140,0.452,1938,0.438,-202,-0.014
LOUISIANA,RICHLAND,22,083,3082,0.356,3157,0.329,75,-0.027
LOUISIANA,SABINE,22,085,2741,0.286,1703,0.174,-1038,-0.112
LOUISIANA,STBERNARD,22,087,9956,0.334,4960,0.314,-4996,-0.020
LOUISIANA,STCHARLES,22,089,8895,0.373,8559,0.327,-336,-0.046
LOUISIANA,STHELENA,22,091,3173,0.576,3353,0.562,180,-0.014
LOUISIANA,STJAMES,22,093,6406,0.575,6418,0.531,12,-0.044
LOUISIANA,STJON,22,095,10293,0.528,12661,0.610,2368,0.082
LOUISIANA,STLANDRY,22,097,18162,0.494,17209,0.430,-953,-0.064
LOUISIANA,STMARTIN,22,099,10319,0.452,8266,0.321,-2053,-0.131
LOUISIANA,STMARY,22,101,9544,0.421,8050,0.352,-1494,-0.069
LOUISIANA,STTAMMANY,22,103,24643,0.245,27717,0.223,3074,-0.022
LOUISIANA,TANGIPAHOA,22,105,15335,0.364,16878,0.322,1543,-0.042
LOUISIANA,TENSAS,22,107,1468,0.496,1332,0.523,-136,0.027
LOUISIANA,TERREBONNE,22,109,13678,0.337,10665,0.243,-3013,-0.094
LOUISIANA,UNION,22,111,3058,0.286,2691,0.247,-367,-0.039
LOUISIANA,VERM,22,113,9083,0.370,4857,0.189,-4226,-0.181
LOUISIANA,VERNON,22,115,4035,0.264,2665,0.160,-1370,-0.104
LOUISIANA,WASHINGTON,22,117,6554,0.367,5692,0.306,-862,-0.061
LOUISIANA,WEBSTER,22,119,6821,0.370,6260,0.345,-561,-0.025
LOUISIANA,WBR,22,121,4931,0.455,5383,0.423,452,-0.032
LOUISIANA,WESTCARROLL,22,123,1231,0.245,715,0.150,-516,-0.095
LOUISIANA,WESTFELICIANA,22,125,2214,0.433,2248,0.388,34,-0.045
LOUISIANA,WINN,22,127,2056,0.316,1644,0.258,-412,-0.058
MARYLAND,ALLEGANY,24,001,10576,0.354,7875,0.257,-2701,-0.097
MARYLAND,ANNEARUNDEL,24,003,103324,0.431,128419,0.475,25095,0.044
MARYLAND,BALTIMORE,24,005,175022,0.820,202673,0.847,27651,0.027
MARYLAND,BALTIMORE,24,005,182474,0.516,202673,0.847,20199,0.331
MARYLAND,CALVERT,24,009,15967,0.406,18225,0.384,2258,-0.022
MARYLAND,CAROLINE,24,011,3810,0.336,4009,0.284,199,-0.052
MARYLAND,CARROLL,24,013,22974,0.290,26567,0.289,3593,-0.001
MARYLAND,CECIL,24,015,14680,0.390,13650,0.302,-1030,-0.088
MARYLAND,CHARLES,24,017,29354,0.504,49341,0.630,19987,0.126
MARYLAND,DORCHESTER,24,019,5411,0.406,6245,0.410,834,0.004
MARYLAND,FREDERICK,24,021,39503,0.393,56522,0.450,17019,0.057
MARYLAND,GARRETT,24,023,3291,0.264,2567,0.183,-724,-0.081
MARYLAND,HARFORD,24,025,39685,0.352,47077,0.352,7392,0.000
MARYLAND,HOWARD,24,027,72257,0.540,102597,0.633,30340,0.093
MARYLAND,KENT,24,029,4278,0.461,4575,0.457,297,-0.004
MARYLAND,MONTGOMERY,24,031,273936,0.660,357837,0.747,83901,0.087
MARYLAND,PRINCEGEORGES,24,033,260532,0.818,344049,0.881,83517,0.063
MARYLAND,QUEENANNES,24,035,7070,0.324,7973,0.301,903,-0.023
MARYLAND,STMARYS,24,037,13776,0.363,17534,0.352,3758,-0.011
MARYLAND,SOMERSET,24,039,4034,0.449,4196,0.424,162,-0.025
MARYLAND,TALBOT,24,041,7367,0.391,8653,0.421,1286,0.030
MARYLAND,WASHINGTON,24,043,20387,0.352,21129,0.320,742,-0.032
MARYLAND,WICOMICO,24,045,15137,0.404,18050,0.424,2913,0.020
MARYLAND,WORCESTER,24,047,9648,0.382,9753,0.345,105,-0.037
MASSACHUSETTS,SUFFOLK,25,025,182592,0.756,245751,0.784,63159,0.028
MASSACHUSETTS,BERKSHIRE,25,003,47743,0.731,43714,0.666,-4029,-0.065
MASSACHUSETTS,DUKES,25,007,7265,0.727,8400,0.720,1135,-0.007
MASSACHUSETTS,HAMPSHIRE,25,015,51680,0.694,55367,0.658,3687,-0.036
MASSACHUSETTS,FRANKLIN,25,011,25550,0.684,24478,0.631,-1072,-0.053
MASSACHUSETTS,MIDDLESEX,25,017,440862,0.640,520360,0.653,79498,0.013
MASSACHUSETTS,BRISTOL,25,005,147854,0.635,129540,0.514,-18314,-0.121
MASSACHUSETTS,NANTUCKET,25,019,3608,0.630,4146,0.637,538,0.007
MASSACHUSETTS,HAMPDEN,25,013,113710,0.609,112590,0.546,-1120,-0.063
MASSACHUSETTS,NORFOLK,25,021,199392,0.602,221819,0.603,22427,0.001
MASSACHUSETTS,ESSEX,25,009,194068,0.582,222310,0.577,28242,-0.005
MASSACHUSETTS,WORCESTER,25,027,192142,0.564,198778,0.510,6636,-0.054
MASSACHUSETTS,BARNSTABLE,25,001,72156,0.546,72430,0.533,274,-0.013
MASSACHUSETTS,PLYMOUTH,25,023,125178,0.537,135513,0.500,10335,-0.037
MINNESOTA,AITKIN,27,001,4539,0.480,3134,0.340,-1405,-0.140
MINNESOTA,ANOKA,27,003,80226,0.461,75500,0.406,-4726,-0.055
MINNESOTA,BECKER,27,005,6756,0.402,5208,0.302,-1548,-0.100
MINNESOTA,BELTRAMI,27,007,10592,0.501,8688,0.403,-1904,-0.098
MINNESOTA,BENTON,27,009,8059,0.438,5640,0.281,-2419,-0.157
MINNESOTA,BIGSTONE,27,011,1536,0.501,921,0.334,-615,-0.167
MINNESOTA,BLUEEARTH,27,013,16865,0.509,14428,0.429,-2437,-0.080
MINNESOTA,BROWN,27,015,5158,0.374,3763,0.273,-1395,-0.101
MINNESOTA,CARLTON,27,017,11462,0.625,8460,0.465,-3002,-0.160
MINNESOTA,CARVER,27,019,16456,0.362,21508,0.386,5052,0.024
MINNESOTA,CASS,27,021,6835,0.430,4949,0.309,-1886,-0.121
MINNESOTA,CHIPPEWA,27,023,3424,0.518,1978,0.318,-1446,-0.200
MINNESOTA,CHISAGO,27,025,12219,0.432,9278,0.307,-2941,-0.125
MINNESOTA,CLAY,27,027,12989,0.468,12971,0.441,-18,-0.027
MINNESOTA,CLEARWATER,27,029,1871,0.429,1100,0.259,-771,-0.170
MINNESOTA,COOK,27,031,1733,0.525,1912,0.563,179,0.038
MINNESOTA,COTTONWOOD,27,033,2726,0.428,1678,0.293,-1048,-0.135
MINNESOTA,CROWWING,27,035,14005,0.417,10982,0.306,-3023,-0.111
MINNESOTA,DAKOTA,27,037,104635,0.485,110483,0.477,5848,-0.008
MINNESOTA,DODGE,27,039,4117,0.417,3102,0.291,-1015,-0.126
MINNESOTA,DOUGLAS,27,041,8219,0.405,6227,0.286,-1992,-0.119
MINNESOTA,FARIBAULT,27,043,3767,0.434,2153,0.290,-1614,-0.144
MINNESOTA,FILLMORE,27,045,5825,0.498,3872,0.350,-1953,-0.148
MINNESOTA,FREEBORN,27,047,9733,0.551,6041,0.376,-3692,-0.175
MINNESOTA,GOODHUE,27,049,12103,0.473,9446,0.367,-2657,-0.106
MINNESOTA,GRANT,27,051,1856,0.486,1105,0.318,-751,-0.168
MINNESOTA,HENNEPIN,27,053,383841,0.593,429288,0.631,45447,0.038
MINNESOTA,HOUSTON,27,055,5276,0.476,4145,0.391,-1131,-0.085
MINNESOTA,HUBBARD,27,057,4741,0.418,3423,0.298,-1318,-0.120
MINNESOTA,ISANTI,27,059,7883,0.408,5657,0.269,-2226,-0.139
MINNESOTA,ITASCA,27,061,13290,0.545,9015,0.378,-4275,-0.167
MINNESOTA,JACKSON,27,063,2652,0.459,1492,0.272,-1160,-0.187
MINNESOTA,KANABEC,27,065,3592,0.435,2327,0.285,-1265,-0.150
MINNESOTA,KANDIYOHI,27,067,9337,0.437,7266,0.334,-2071,-0.103
MINNESOTA,KITTSON,27,069,1333,0.497,823,0.345,-510,-0.152
MINNESOTA,KOOCHICHING,27,071,3662,0.501,2306,0.362,-1356,-0.139
MINNESOTA,LAQUIPARLE,27,073,2390,0.526,1305,0.338,-1085,-0.188
MINNESOTA,LAKE,27,075,4212,0.596,3077,0.472,-1135,-0.124
MINNESOTA,LAKEOFTHEWOODS,27,077,921,0.384,553,0.247,-368,-0.137
MINNESOTA,LESUEUR,27,079,6466,0.448,4623,0.309,-1843,-0.139
MINNESOTA,LINCOLN,27,081,1558,0.466,860,0.285,-698,-0.181
MINNESOTA,LYON,27,083,5292,0.418,3825,0.313,-1467,-0.105
MINNESOTA,MCLEOD,27,085,6712,0.365,4978,0.265,-1734,-0.100
MINNESOTA,MAHNOMEN,27,087,1339,0.534,930,0.445,-409,-0.089
MINNESOTA,MARSHALL,27,089,2308,0.415,1225,0.254,-1083,-0.161
MINNESOTA,MARTIN,27,091,4590,0.415,2733,0.260,-1857,-0.155
MINNESOTA,MEEKER,27,093,5292,0.429,3191,0.260,-2101,-0.169
MINNESOTA,MILLELACS,27,095,5677,0.435,3710,0.285,-1967,-0.150
MINNESOTA,MORRISON,27,097,6794,0.405,3637,0.206,-3157,-0.199
MINNESOTA,MOWER,27,099,12334,0.610,7437,0.420,-4897,-0.190
MINNESOTA,MURRAY,27,101,2218,0.444,1295,0.277,-923,-0.167
MINNESOTA,NICOLLET,27,103,8797,0.496,7886,0.436,-911,-0.060
MINNESOTA,NOBLES,27,105,3898,0.424,2733,0.317,-1165,-0.107
MINNESOTA,NORMAN,27,107,1954,0.513,1264,0.388,-690,-0.125
MINNESOTA,OLMSTED,27,109,33285,0.465,36268,0.453,2983,-0.012
MINNESOTA,OTTERTAIL,27,111,12038,0.374,9340,0.287,-2698,-0.087
MINNESOTA,PENNINGTON,27,113,3117,0.444,2147,0.320,-970,-0.124
MINNESOTA,PINE,27,115,7228,0.498,4580,0.332,-2648,-0.166
MINNESOTA,PIPESTONE,27,117,1900,0.378,1127,0.234,-773,-0.144
MINNESOTA,POLK,27,119,6729,0.429,4712,0.318,-2017,-0.111
MINNESOTA,POPE,27,121,3301,0.493,2106,0.333,-1195,-0.160
MINNESOTA,RAMSEY,27,123,171846,0.630,177738,0.651,5892,0.021
MINNESOTA,REDLAKE,27,125,963,0.442,540,0.287,-423,-0.155
MINNESOTA,REDWOOD,27,127,3104,0.381,1887,0.248,-1217,-0.133
MINNESOTA,RENVILLE,27,129,3787,0.454,2117,0.278,-1670,-0.176
MINNESOTA,RICE,27,131,16425,0.534,14437,0.445,-1988,-0.089
MINNESOTA,ROCK,27,133,2000,0.385,1373,0.284,-627,-0.101
MINNESOTA,ROSEAU,27,135,2442,0.309,1856,0.238,-586,-0.071
MINNESOTA,STLOUIS,27,137,77958,0.652,57771,0.514,-20187,-0.138
MINNESOTA,SCOTT,27,139,23958,0.395,28502,0.380,4544,-0.015
MINNESOTA,SHERBURNE,27,141,15816,0.382,13293,0.275,-2523,-0.107
MINNESOTA,SIBLEY,27,143,3109,0.391,1954,0.251,-1155,-0.140
MINNESOTA,STEARNS,27,145,32659,0.432,25576,0.321,-7083,-0.111
MINNESOTA,STEELE,27,147,7994,0.428,6241,0.325,-1753,-0.103
MINNESOTA,STEVENS,27,149,2821,0.474,2116,0.392,-705,-0.082
MINNESOTA,SWIFT,27,151,3165,0.552,1686,0.338,-1479,-0.214
MINNESOTA,TODD,27,153,5034,0.412,2783,0.232,-2251,-0.180
MINNESOTA,TRAVERSE,27,155,1026,0.479,630,0.350,-396,-0.129
MINNESOTA,WABASHA,27,157,5548,0.469,3866,0.327,-1682,-0.142
MINNESOTA,WADENA,27,159,2791,0.393,1684,0.243,-1107,-0.150
MINNESOTA,WASECA,27,161,4179,0.426,2838,0.294,-1341,-0.132
MINNESOTA,WASHINGTON,27,163,61395,0.478,67086,0.465,5691,-0.013
MINNESOTA,WATONWAN,27,165,2514,0.450,1814,0.363,-700,-0.087
MINNESOTA,WILKIN,27,167,1169,0.331,893,0.270,-276,-0.061
MINNESOTA,WINONA,27,169,14231,0.519,11366,0.436,-2865,-0.083
MINNESOTA,WRIGHT,27,171,22618,0.380,20334,0.292,-2284,-0.088
MINNESOTA,YELLOWMEDICINE,27,173,2799,0.486,1524,0.289,-1275,-0.197
MISSISSIPPI,ADAMS,28,001,7844,0.546,7757,0.561,-87,0.015
MISSISSIPPI,ALCORN,28,003,5364,0.380,2684,0.182,-2680,-0.198
MISSISSIPPI,AMITE,28,005,2973,0.418,2697,0.383,-276,-0.035
MISSISSIPPI,ATTALA,28,007,3014,0.379,3242,0.393,228,0.014
MISSISSIPPI,BENTON,28,009,2234,0.528,1719,0.427,-515,-0.101
MISSISSIPPI,BOLIVAR,28,011,8560,0.637,9046,0.654,486,0.017
MISSISSIPPI,CALHOUN,28,013,2211,0.349,1910,0.299,-301,-0.050
MISSISSIPPI,CARROLL,28,015,1897,0.340,1680,0.304,-217,-0.036
MISSISSIPPI,CHICKASAW,28,017,3991,0.487,3649,0.462,-342,-0.025
MISSISSIPPI,CHOCTAW,28,019,1290,0.330,1218,0.300,-72,-0.030
MISSISSIPPI,CLAIBORNE,28,021,4338,0.815,3708,0.868,-630,0.053
MISSISSIPPI,CLARKE,28,023,2377,0.320,2585,0.332,208,0.012
MISSISSIPPI,CLAY,28,025,4732,0.519,5722,0.572,990,0.053
MISSISSIPPI,COAHKOMA,28,027,6741,0.641,6378,0.716,-363,0.075
MISSISSIPPI,COPIAH,28,029,4902,0.435,6741,0.519,1839,0.084
MISSISSIPPI,COVINGTON,28,031,3135,0.383,3276,0.372,141,-0.011
MISSISSIPPI,DESOTO,28,033,13247,0.271,20591,0.311,7344,0.040
MISSISSIPPI,FORREST,28,035,9781,0.377,11716,0.417,1935,0.040
MISSISSIPPI,FRANKLIN,28,037,1566,0.350,1502,0.350,-64,-0.000
MISSISSIPPI,GEORGE,28,039,1715,0.216,1027,0.104,-688,-0.112
MISSISSIPPI,GREENE,28,041,1419,0.269,974,0.181,-445,-0.088
MISSISSIPPI,GRENDADA,28,043,4154,0.413,4424,0.421,270,0.008
MISSISSIPPI,HANCOCK,28,045,5023,0.286,3344,0.190,-1679,-0.096
MISSISSIPPI,HARRISON,28,047,22555,0.365,21169,0.334,-1386,-0.031
MISSISSIPPI,HINDS,28,049,51370,0.595,67594,0.711,16224,0.116
MISSISSIPPI,HOLMES,28,051,6170,0.759,6689,0.828,519,0.069
MISSISSIPPI,HUMP,28,053,2975,0.640,3071,0.722,96,0.082
MISSISSIPPI,ISSAQUENA,28,055,510,0.530,395,0.565,-115,0.035
MISSISSIPPI,ITAWAMBA,28,057,2771,0.289,1117,0.115,-1654,-0.174
MISSISSIPPI,JACKSON,28,059,15046,0.304,14657,0.296,-389,-0.008
MISSISSIPPI,JASPER,28,061,4081,0.515,4368,0.515,287,0.000
MISSISSIPPI,JD,28,065,2955,0.513,3720,0.596,765,0.083
MISSISSIPPI,JEFFERSON,28,063,2798,0.813,3337,0.865,539,0.052
MISSISSIPPI,JONES,28,067,7344,0.277,7791,0.275,447,-0.002
MISSISSIPPI,KEMPER,28,069,2454,0.535,2827,0.609,373,0.074
MISSISSIPPI,LAFAYETTE,28,071,6218,0.404,7969,0.406,1751,0.002
MISSISSIPPI,LAMAR,28,073,3876,0.191,5190,0.211,1314,0.020
MISSISSIPPI,LAUDERDALE,28,075,10026,0.339,11269,0.382,1243,0.043
MISSISSIPPI,LAWRENCE,28,077,2355,0.361,2195,0.345,-160,-0.016
MISSISSIPPI,LEAKE,28,079,1698,0.396,3584,0.424,1886,0.028
MISSISSIPPI,LEE,28,081,9895,0.330,10029,0.305,134,-0.025
MISSISSIPPI,LEFLORE,28,083,7240,0.620,7787,0.699,547,0.079
MISSISSIPPI,LINCOLN,28,085,4372,0.305,4458,0.293,86,-0.012
MISSISSIPPI,LOWNDES,28,087,7904,0.381,11819,0.460,3915,0.079
MISSISSIPPI,MADISON,28,089,12942,0.348,20343,0.406,7401,0.058
MISSISSIPPI,MARION,28,091,3828,0.326,3677,0.314,-151,-0.012
MISSISSIPPI,MARSHALL,28,093,7979,0.588,8023,0.541,44,-0.047
MISSISSIPPI,MONROE,28,095,6149,0.398,5524,0.348,-625,-0.050
MISSISSIPPI,MONT,28,097,2422,0.449,2115,0.423,-307,-0.026
MISSISSIPPI,NESHOBA,28,099,2515,0.248,2715,0.257,200,0.009
MISSISSIPPI,NEWTON,28,101,2274,0.268,2756,0.292,482,0.024
MISSISSIPPI,NOX,28,103,4293,0.713,4347,0.780,54,0.067
MISSISSIPPI,OKT,28,105,4178,0.429,8859,0.489,4681,0.060
MISSISSIPPI,PANOLA,28,107,6540,0.491,7431,0.493,891,0.002
MISSISSIPPI,PR,28,109,4392,0.230,3604,0.165,-788,-0.065
MISSISSIPPI,PERRY,28,111,1259,0.251,1220,0.225,-39,-0.026
MISSISSIPPI,PIKE,28,113,7578,0.467,8043,0.492,465,0.025
MISSISSIPPI,PONT,28,115,2591,0.234,2386,0.184,-205,-0.050
MISSISSIPPI,PRENT,28,117,2119,0.320,2067,0.209,-52,-0.111
MISSISSIPPI,QUITMAN,28,119,1925,0.598,2312,0.687,387,0.089
MISSISSIPPI,RANKIN,28,121,10738,0.201,14110,0.224,3372,0.023
MISSISSIPPI,SCOTT,28,123,3780,0.371,4268,0.406,488,0.035
MISSISSIPPI,SHARKEY,28,125,1553,0.504,1479,0.675,-74,0.171
MISSISSIPPI,SIMPSON,28,127,3262,0.324,3874,0.339,612,0.015
MISSISSIPPI,SMITH,28,129,1493,0.210,1617,0.212,124,0.002
MISSISSIPPI,STONE,28,131,1502,0.267,1573,0.223,71,-0.044
MISSISSIPPI,SUN,28,133,6057,0.627,6725,0.701,668,0.074
MISSISSIPPI,TALL,28,135,3377,0.548,3337,0.568,-40,0.020
